,qNet,drug concentration
0,0.2605181885305188,0.1
1,0.26050806711255337,0.20691380811147897
2,0.2604880702373261,0.42813323987193935
3,0.2604503781151953,0.8858667904100825
4,0.2603773536381533,1.8329807108324356
5,0.2602371043524178,3.79269019073225
6,0.25996942082938584,7.847599703514611
7,0.2594582992820272,16.23776739188721
8,0.25849543094815,33.59818286283781
9,0.2567134275574843,69.51927961775606
10,0.2535330024651325,143.8449888287663
11,0.24822857100594672,297.6351441631316
12,0.24035070625638075,615.8482110660261
13,0.23049100276310344,1274.2749857031322
14,0.2204694690320368,2636.6508987303555
15,0.2121944099988044,5455.594781168515
16,0.20644093081820847,11288.378916846883
17,0.2028958660897656,23357.21469090121
18,0.20086974408551014,48329.30238571752
19,0.19976280716777609,100000.0
